"BehaviorSpace results (NetLogo 6.2.0)"
"code (4).nlogo"
"WaitingTime"
"01/28/2021 15:45:31:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","distancing?","spread-decease?","threshold-attendance","numberOfPeople","max-patience","r-distance","[step]","waitingTime"
"3","true","false","6","121","50","1.5","775","1020"
"6","true","false","6","121","100","1.5","852","431"
"4","true","false","6","121","100","1.5","862","492"
"1","true","false","6","121","50","1.5","722","1045"
"2","true","false","6","121","50","1.5","941","874"
"5","true","false","6","121","100","1.5","874","518"
"4","true","false","6","121","100","1.5","863","493"
"6","true","false","6","121","100","1.5","853","431"
"3","true","false","6","121","50","1.5","776","1020"
"1","true","false","6","121","50","1.5","723","1046"
"2","true","false","6","121","50","1.5","942","875"
"5","true","false","6","121","100","1.5","875","518"
"2","true","false","6","121","50","1.5","943","875"
"3","true","false","6","121","50","1.5","777","1020"
"6","true","false","6","121","100","1.5","854","431"
"4","true","false","6","121","100","1.5","864","494"
"2","true","false","6","121","50","1.5","944","877"
"1","true","false","6","121","50","1.5","724","1047"
"3","true","false","6","121","50","1.5","778","1020"
"5","true","false","6","121","100","1.5","876","518"
"6","true","false","6","121","100","1.5","855","431"
"2","true","false","6","121","50","1.5","945","879"
"4","true","false","6","121","100","1.5","865","495"
"3","true","false","6","121","50","1.5","779","1020"
"5","true","false","6","121","100","1.5","877","518"
"2","true","false","6","121","50","1.5","946","879"
"6","true","false","6","121","100","1.5","856","432"
"1","true","false","6","121","50","1.5","725","1048"
"4","true","false","6","121","100","1.5","866","495"
"3","true","false","6","121","50","1.5","780","1020"
"2","true","false","6","121","50","1.5","947","880"
"6","true","false","6","121","100","1.5","857","432"
"5","true","false","6","121","100","1.5","878","518"
"4","true","false","6","121","100","1.5","867","496"
"2","true","false","6","121","50","1.5","948","880"
"3","true","false","6","121","50","1.5","781","1020"
"1","true","false","6","121","50","1.5","726","1048"
"6","true","false","6","121","100","1.5","858","432"
"5","true","false","6","121","100","1.5","879","518"
"2","true","false","6","121","50","1.5","949","880"
"3","true","false","6","121","50","1.5","782","1021"
"4","true","false","6","121","100","1.5","868","496"
"1","true","false","6","121","50","1.5","727","1049"
"2","true","false","6","121","50","1.5","950","881"
"3","true","false","6","121","50","1.5","783","1021"
"5","true","false","6","121","100","1.5","880","518"
"6","true","false","6","121","100","1.5","859","432"
"4","true","false","6","121","100","1.5","869","496"
"2","true","false","6","121","50","1.5","951","882"
"1","true","false","6","121","50","1.5","728","1050"
"3","true","false","6","121","50","1.5","784","1021"
"5","true","false","6","121","100","1.5","881","518"
"4","true","false","6","121","100","1.5","870","496"
"2","true","false","6","121","50","1.5","952","883"
"6","true","false","6","121","100","1.5","860","432"
"3","true","false","6","121","50","1.5","785","1022"
"5","true","false","6","121","100","1.5","882","518"
"4","true","false","6","121","100","1.5","871","497"
"2","true","false","6","121","50","1.5","953","885"
"1","true","false","6","121","50","1.5","729","1051"
"2","true","false","6","121","50","1.5","954","885"
"5","true","false","6","121","100","1.5","883","518"
"4","true","false","6","121","100","1.5","872","498"
"3","true","false","6","121","50","1.5","786","1023"
"6","true","false","6","121","100","1.5","861","432"
"2","true","false","6","121","50","1.5","955","885"
"1","true","false","6","121","50","1.5","730","1051"
"2","true","false","6","121","50","1.5","956","885"
"5","true","false","6","121","100","1.5","884","519"
"3","true","false","6","121","50","1.5","787","1023"
"4","true","false","6","121","100","1.5","873","498"
"6","true","false","6","121","100","1.5","862","432"
"2","true","false","6","121","50","1.5","957","885"
"3","true","false","6","121","50","1.5","788","1023"
"5","true","false","6","121","100","1.5","885","519"
"4","true","false","6","121","100","1.5","874","498"
"1","true","false","6","121","50","1.5","731","1052"
"2","true","false","6","121","50","1.5","958","885"
"6","true","false","6","121","100","1.5","863","433"
"3","true","false","6","121","50","1.5","789","1023"
"5","true","false","6","121","100","1.5","886","519"
"4","true","false","6","121","100","1.5","875","498"
"2","true","false","6","121","50","1.5","959","885"
"1","true","false","6","121","50","1.5","732","1052"
"3","true","false","6","121","50","1.5","790","1024"
"5","true","false","6","121","100","1.5","887","519"
"6","true","false","6","121","100","1.5","864","434"
"2","true","false","6","121","50","1.5","960","885"
"4","true","false","6","121","100","1.5","876","498"
"3","true","false","6","121","50","1.5","791","1025"
"2","true","false","6","121","50","1.5","961","885"
"1","true","false","6","121","50","1.5","733","1053"
"5","true","false","6","121","100","1.5","888","519"
"6","true","false","6","121","100","1.5","865","436"
"4","true","false","6","121","100","1.5","877","499"
"3","true","false","6","121","50","1.5","792","1027"
"2","true","false","6","121","50","1.5","962","885"
"5","true","false","6","121","100","1.5","889","520"
"1","true","false","6","121","50","1.5","734","1054"
"4","true","false","6","121","100","1.5","878","500"
"3","true","false","6","121","50","1.5","793","1027"
"2","true","false","6","121","50","1.5","963","886"
"6","true","false","6","121","100","1.5","866","436"
"4","true","false","6","121","100","1.5","879","501"
"2","true","false","6","121","50","1.5","964","886"
"5","true","false","6","121","100","1.5","890","521"
"6","true","false","6","121","100","1.5","867","438"
"3","true","false","6","121","50","1.5","794","1027"
"1","true","false","6","121","50","1.5","735","1054"
"2","true","false","6","121","50","1.5","965","886"
"4","true","false","6","121","100","1.5","880","501"
"5","true","false","6","121","100","1.5","891","521"
"6","true","false","6","121","100","1.5","868","438"
"3","true","false","6","121","50","1.5","795","1027"
"2","true","false","6","121","50","1.5","966","886"
"5","true","false","6","121","100","1.5","892","521"
"4","true","false","6","121","100","1.5","881","501"
"1","true","false","6","121","50","1.5","736","1054"
"3","true","false","6","121","50","1.5","796","1027"
"6","true","false","6","121","100","1.5","869","438"
"2","true","false","6","121","50","1.5","967","886"
"4","true","false","6","121","100","1.5","882","501"
"5","true","false","6","121","100","1.5","893","521"
"2","true","false","6","121","50","1.5","968","887"
"3","true","false","6","121","50","1.5","797","1028"
"1","true","false","6","121","50","1.5","737","1056"
"6","true","false","6","121","100","1.5","870","438"
"2","true","false","6","121","50","1.5","969","888"
"4","true","false","6","121","100","1.5","883","501"
"5","true","false","6","121","100","1.5","894","521"
"3","true","false","6","121","50","1.5","798","1028"
"2","true","false","6","121","50","1.5","970","890"
"1","true","false","6","121","50","1.5","738","1056"
"6","true","false","6","121","100","1.5","871","438"
"4","true","false","6","121","100","1.5","884","501"
"3","true","false","6","121","50","1.5","799","1028"
"5","true","false","6","121","100","1.5","895","521"
"2","true","false","6","121","50","1.5","971","890"
"3","true","false","6","121","50","1.5","800","1039"
"5","true","false","6","121","100","1.5","896","522"
"1","true","false","6","121","50","1.5","739","1056"
"4","true","false","6","121","100","1.5","885","501"
"6","true","false","6","121","100","1.5","872","438"
"2","true","false","6","121","50","1.5","972","890"
"3","true","false","6","121","50","1.5","801","1040"
"2","true","false","6","121","50","1.5","973","890"
"5","true","false","6","121","100","1.5","897","522"
"1","true","false","6","121","50","1.5","740","1056"
"4","true","false","6","121","100","1.5","886","502"
"3","true","false","6","121","50","1.5","802","1040"
"6","true","false","6","121","100","1.5","873","438"
"2","true","false","6","121","50","1.5","974","890"
"5","true","false","6","121","100","1.5","898","522"
"4","true","false","6","121","100","1.5","887","502"
"1","true","false","6","121","50","1.5","741","1056"
"3","true","false","6","121","50","1.5","803","1040"
"2","true","false","6","121","50","1.5","975","891"
"5","true","false","6","121","100","1.5","899","522"
"6","true","false","6","121","100","1.5","874","446"
"4","true","false","6","121","100","1.5","888","502"
"3","true","false","6","121","50","1.5","804","1040"
"2","true","false","6","121","50","1.5","976","891"
"5","true","false","6","121","100","1.5","900","530"
"1","true","false","6","121","50","1.5","742","1059"
"4","true","false","6","121","100","1.5","889","502"
"6","true","false","6","121","100","1.5","875","448"
"5","true","false","6","121","100","1.5","901","531"
"2","true","false","6","121","50","1.5","977","892"
"3","true","false","6","121","50","1.5","805","1041"
"1","true","false","6","121","50","1.5","743","1060"
"4","true","false","6","121","100","1.5","890","503"
"2","true","false","6","121","50","1.5","978","894"
"5","true","false","6","121","100","1.5","902","531"
"6","true","false","6","121","100","1.5","876","451"
"3","true","false","6","121","50","1.5","806","1041"
"1","true","false","6","121","50","1.5","744","1061"
"2","true","false","6","121","50","1.5","979","895"
"5","true","false","6","121","100","1.5","903","532"
"4","true","false","6","121","100","1.5","891","503"
"3","true","false","6","121","50","1.5","807","1043"
"6","true","false","6","121","100","1.5","877","451"
"2","true","false","6","121","50","1.5","980","895"
"5","true","false","6","121","100","1.5","904","532"
"1","true","false","6","121","50","1.5","745","1066"
"4","true","false","6","121","100","1.5","892","503"
"3","true","false","6","121","50","1.5","808","1043"
"2","true","false","6","121","50","1.5","981","897"
"5","true","false","6","121","100","1.5","905","532"
"4","true","false","6","121","100","1.5","893","503"
"6","true","false","6","121","100","1.5","878","451"
"2","true","false","6","121","50","1.5","982","899"
"1","true","false","6","121","50","1.5","746","1069"
"3","true","false","6","121","50","1.5","809","1043"
"5","true","false","6","121","100","1.5","906","532"
"4","true","false","6","121","100","1.5","894","503"
"2","true","false","6","121","50","1.5","983","900"
"3","true","false","6","121","50","1.5","810","1046"
"6","true","false","6","121","100","1.5","879","452"
"5","true","false","6","121","100","1.5","907","533"
"4","true","false","6","121","100","1.5","895","503"
"2","true","false","6","121","50","1.5","984","900"
"1","true","false","6","121","50","1.5","747","1073"
"6","true","false","6","121","100","1.5","880","452"
"3","true","false","6","121","50","1.5","811","1046"
"5","true","false","6","121","100","1.5","908","534"
"2","true","false","6","121","50","1.5","985","902"
"4","true","false","6","121","100","1.5","896","503"
"1","true","false","6","121","50","1.5","748","1076"
"3","true","false","6","121","50","1.5","812","1046"
"5","true","false","6","121","100","1.5","909","536"
"6","true","false","6","121","100","1.5","881","452"
"2","true","false","6","121","50","1.5","986","903"
"4","true","false","6","121","100","1.5","897","503"
